"Position","Mood:Tense","Subject","Infinitive","Front","Back"
"65","Imperativo:Presente","... ","PERDERE","(per favore) ...  PERDERE","(... ) perdi"
"66","Indicativo:Presente","io","PERDERSI","(adesso) io PERDERSI","(io) mi perdo"
"66","Indicativo:Presente","tu","PERDERSI","(adesso) tu PERDERSI","(tu) ti perdi"
"66","Indicativo:Presente","lei","PERDERSI","(adesso) lei PERDERSI","(lei) si perde"
"66","Indicativo:Presente","noi","PERDERSI","(adesso) noi PERDERSI","(noi) ci perdiamo"
"66","Indicativo:Presente","voi","PERDERSI","(adesso) voi PERDERSI","(voi) vi perdete"
"66","Indicativo:Presente","loro","PERDERSI","(adesso) loro PERDERSI","(loro) si perdono"
"66","Indicativo:Imperfetto","loro","PERDERSI","(ieri) loro PERDERSI","(loro) si perdevano"
"66","Indicativo:Passato:remoto","io","PERDERSI","(molto tempo fa) io PERDERSI","(io) mi persi"
"66","Indicativo:Passato:remoto","loro","PERDERSI","(molto tempo fa) loro PERDERSI","(loro) si persero"
"66","Indicativo:Futuro:semplice","tu","PERDERSI","(domani) tu PERDERSI","(tu) ti perderai"
"66","Indicativo:Passato:prossimo","loro","PERDERSI","(perfetto) loro PERDERSI","(loro) si sono persi"
"66","Indicativo:Trapassato:prossimo","io","PERDERSI","(perchè ieri) io PERDERSI","(io) mi ero perso"
"66","Congiuntivo:Presente","che io","PERDERSI","che io PERDERSI","(che io) mi perda"
"66","Congiuntivo:Presente","che noi","PERDERSI","che noi PERDERSI","(che noi) ci perdiamo"
"66","Congiuntivo:Passato","che io","PERDERSI","(perfetto) che io PERDERSI","(che io) mi sia perso"
"66","Congiuntivo:Passato","che lei","PERDERSI","(perfetto) che lei PERDERSI","(che lei) si sia persa"
"66","Condizionale:Presente","io","PERDERSI","se (presente) io PERDERSI","se (io) mi perderei"
"66","Condizionale:Presente","loro","PERDERSI","se (presente) loro PERDERSI","se (loro) si perderebbero"
"66","Condizionale:Passato","lei","PERDERSI","se (passato) lei PERDERSI","se (lei) si sarebbe persa"
"66","Gerundio:Presente","... ","PERDERSI","(...ndo) ...  PERDERSI","(... ) perdendosi"
"66","Gerundio:Passato","essendosi","PERDERSI","(passato ...ndo) PERDERSI","(essendosi) perso"
"66","Participio:Presente","... ","PERDERSI","(aggetivo) ...  PERDERSI","(... ) perdentesi"
"66","Imperativo:Presente","... ","PERDERSI","(per favore) ...  PERDERSI","(... ) perditi"
"67","Indicativo:Presente","io","PETTINARSI","(adesso) io PETTINARSI","(io) mi pettino"
"67","Indicativo:Presente","tu","PETTINARSI","(adesso) tu PETTINARSI","(tu) ti pettini"
"67","Indicativo:Presente","lui","PETTINARSI","(adesso) lui PETTINARSI","(lui) si pettina"
"67","Indicativo:Presente","noi","PETTINARSI","(adesso) noi PETTINARSI","(noi) ci pettiniamo"
"67","Indicativo:Presente","voi","PETTINARSI","(adesso) voi PETTINARSI","(voi) vi pettinate"
"67","Indicativo:Presente","loro","PETTINARSI","(adesso) loro PETTINARSI","(loro) si pettinano"
"67","Indicativo:Imperfetto","lui","PETTINARSI","(ieri) lui PETTINARSI","(lui) si pettinava"
"67","Indicativo:Passato:remoto","io","PETTINARSI","(molto tempo fa) io PETTINARSI","(io) mi pettinai"
"67","Indicativo:Passato:remoto","loro","PETTINARSI","(molto tempo fa) loro PETTINARSI","(loro) si pettinarono"
"67","Indicativo:Futuro:semplice","lei","PETTINARSI","(domani) lei PETTINARSI","(lei) si pettinerà"
"67","Indicativo:Passato:prossimo","noi","PETTINARSI","(perfetto) noi PETTINARSI","(noi) ci siamo pettinati"
"67","Indicativo:Trapassato:prossimo","tu","PETTINARSI","(perchè ieri) tu PETTINARSI","(tu) ti eri pettinato"
"67","Congiuntivo:Presente","che io","PETTINARSI","che io PETTINARSI","(che io) mi pettini"
"67","Congiuntivo:Presente","che tu","PETTINARSI","che tu PETTINARSI","(che tu) ti pettini"
"67","Congiuntivo:Passato","che io","PETTINARSI","(perfetto) che io PETTINARSI","(che io) mi sia pettinato"
"67","Congiuntivo:Passato","che tu","PETTINARSI","(perfetto) che tu PETTINARSI","(che tu) ti sia pettinato"
"67","Condizionale:Presente","io","PETTINARSI","se (presente) io PETTINARSI","se (io) mi pettinerei"
"67","Condizionale:Presente","lei","PETTINARSI","se (presente) lei PETTINARSI","se (lei) si pettinerebbe"
"67","Condizionale:Passato","io","PETTINARSI","se (passato) io PETTINARSI","se (io) mi sarei pettinato"
"67","Gerundio:Presente","... ","PETTINARSI","(...ndo) ...  PETTINARSI","(... ) pettinandosi"
"67","Gerundio:Passato","essendosi","PETTINARSI","(passato ...ndo) PETTINARSI","(essendosi) pettinato"
"67","Participio:Presente","... ","PETTINARSI","(aggetivo) ...  PETTINARSI","(... ) pettinantesi"
"67","Imperativo:Presente","... ","PETTINARSI","(per favore) ...  PETTINARSI","(... ) pettinati"
"68","Indicativo:Presente","io","PIACERE","(adesso) io PIACERE","(io) piaccio"
"68","Indicativo:Presente","tu","PIACERE","(adesso) tu PIACERE","(tu) piaci"
"68","Indicativo:Presente","lei","PIACERE","(adesso) lei PIACERE","(lei) piace"
"68","Indicativo:Presente","noi","PIACERE","(adesso) noi PIACERE","(noi) piacciamo"
"68","Indicativo:Presente","voi","PIACERE","(adesso) voi PIACERE","(voi) piacete"
"68","Indicativo:Presente","loro","PIACERE","(adesso) loro PIACERE","(loro) piacciono"
"68","Indicativo:Imperfetto","noi","PIACERE","(ieri) noi PIACERE","(noi) piacevamo"
"68","Indicativo:Passato:remoto","io","PIACERE","(molto tempo fa) io PIACERE","(io) piacqui"
"68","Indicativo:Passato:remoto","loro","PIACERE","(molto tempo fa) loro PIACERE","(loro) piacquero"
"68","Indicativo:Futuro:semplice","tu","PIACERE","(domani) tu PIACERE","(tu) piacerai"
"68","Indicativo:Passato:prossimo","voi","PIACERE","(perfetto) voi PIACERE","(voi) siete piaciuti"
"68","Indicativo:Trapassato:prossimo","voi","PIACERE","(perchè ieri) voi PIACERE","(voi) eravate piaciuti"
"68","Congiuntivo:Presente","che io","PIACERE","che io PIACERE","(che io) piaccia"
"68","Congiuntivo:Presente","che lei","PIACERE","che lei PIACERE","(che lei) piaccia"
"68","Congiuntivo:Passato","che io","PIACERE","(perfetto) che io PIACERE","(che io) sia piaciuto"
"68","Congiuntivo:Passato","che tu","PIACERE","(perfetto) che tu PIACERE","(che tu) sia piaciuto"
"68","Condizionale:Presente","io","PIACERE","se (presente) io PIACERE","se (io) piacerei"
"68","Condizionale:Presente","noi","PIACERE","se (presente) noi PIACERE","se (noi) piaceremmo"
"68","Condizionale:Passato","io","PIACERE","se (passato) io PIACERE","se (io) sarei piaciuto"
"68","Gerundio:Presente","... ","PIACERE","(...ndo) ...  PIACERE","(... ) piacendo"
"68","Gerundio:Passato","essendo","PIACERE","(passato ...ndo) PIACERE","(essendo) piaciuto"
"68","Participio:Presente","... ","PIACERE","(aggetivo) ...  PIACERE","(... ) piacente"
"68","Imperativo:Presente","... ","PIACERE","(per favore) ...  PIACERE","(... ) piaci"
"69","Indicativo:Presente","io","PORRE","(adesso) io PORRE","(io) pongo"
"69","Indicativo:Presente","tu","PORRE","(adesso) tu PORRE","(tu) poni"
"69","Indicativo:Presente","lei","PORRE","(adesso) lei PORRE","(lei) pone"
"69","Indicativo:Presente","noi","PORRE","(adesso) noi PORRE","(noi) poniamo"
"69","Indicativo:Presente","voi","PORRE","(adesso) voi PORRE","(voi) ponete"
"69","Indicativo:Presente","loro","PORRE","(adesso) loro PORRE","(loro) pongono"
"69","Indicativo:Imperfetto","noi","PORRE","(ieri) noi PORRE","(noi) ponevamo"
"69","Indicativo:Passato:remoto","io","PORRE","(molto tempo fa) io PORRE","(io) posi"
"69","Indicativo:Passato:remoto","tu","PORRE","(molto tempo fa) tu PORRE","(tu) ponesti"
"69","Indicativo:Futuro:semplice","lui","PORRE","(domani) lui PORRE","(lui) porrà"
"69","Indicativo:Passato:prossimo","loro","PORRE","(perfetto) loro PORRE","(loro) hanno posto"
"69","Indicativo:Trapassato:prossimo","lui","PORRE","(perchè ieri) lui PORRE","(lui) aveva posto"
"69","Congiuntivo:Presente","che io","PORRE","che io PORRE","(che io) ponga"
"69","Congiuntivo:Presente","che loro","PORRE","che loro PORRE","(che loro) pongano"
"69","Congiuntivo:Passato","che io","PORRE","(perfetto) che io PORRE","(che io) abbia posto"
"69","Congiuntivo:Passato","che loro","PORRE","(perfetto) che loro PORRE","(che loro) abbiano posto"
"69","Condizionale:Presente","io","PORRE","se (presente) io PORRE","se (io) porrei"
"69","Condizionale:Presente","voi","PORRE","se (presente) voi PORRE","se (voi) porreste"
"69","Condizionale:Passato","lui","PORRE","se (passato) lui PORRE","se (lui) avrebbe posto"
"69","Gerundio:Presente","... ","PORRE","(...ndo) ...  PORRE","(... ) ponendo"
"69","Gerundio:Passato","avendo","PORRE","(passato ...ndo) PORRE","(avendo) posto"
"69","Participio:Presente","... ","PORRE","(aggetivo) ...  PORRE","(... ) ponente"
"69","Imperativo:Presente","... ","PORRE","(per favore) ...  PORRE","(... ) poni"
"70","Indicativo:Presente","io","PORTARE","(adesso) io PORTARE","(io) porto"
"70","Indicativo:Presente","tu","PORTARE","(adesso) tu PORTARE","(tu) porti"
"70","Indicativo:Presente","lei","PORTARE","(adesso) lei PORTARE","(lei) porta"
"70","Indicativo:Presente","noi","PORTARE","(adesso) noi PORTARE","(noi) portiamo"
"70","Indicativo:Presente","voi","PORTARE","(adesso) voi PORTARE","(voi) portate"
"70","Indicativo:Presente","loro","PORTARE","(adesso) loro PORTARE","(loro) portano"
"70","Indicativo:Imperfetto","loro","PORTARE","(ieri) loro PORTARE","(loro) portavano"
"70","Indicativo:Passato:remoto","io","PORTARE","(molto tempo fa) io PORTARE","(io) portai"
"70","Indicativo:Passato:remoto","tu","PORTARE","(molto tempo fa) tu PORTARE","(tu) portasti"
"70","Indicativo:Futuro:semplice","tu","PORTARE","(domani) tu PORTARE","(tu) porterai"
"70","Indicativo:Passato:prossimo","noi","PORTARE","(perfetto) noi PORTARE","(noi) abbiamo portato"
"70","Indicativo:Trapassato:prossimo","lei","PORTARE","(perchè ieri) lei PORTARE","(lei) aveva portato"
"70","Congiuntivo:Presente","che io","PORTARE","che io PORTARE","(che io) porti"
"70","Congiuntivo:Presente","che tu","PORTARE","che tu PORTARE","(che tu) porti"
"70","Congiuntivo:Passato","che io","PORTARE","(perfetto) che io PORTARE","(che io) abbia portato"
"70","Congiuntivo:Passato","che voi","PORTARE","(perfetto) che voi PORTARE","(che voi) abbiate portato"
"70","Condizionale:Presente","io","PORTARE","se (presente) io PORTARE","se (io) porterei"
"70","Condizionale:Presente","voi","PORTARE","se (presente) voi PORTARE","se (voi) portereste"
"70","Condizionale:Passato","lui","PORTARE","se (passato) lui PORTARE","se (lui) avrebbe portato"
"70","Gerundio:Presente","... ","PORTARE","(...ndo) ...  PORTARE","(... ) portando"
"70","Gerundio:Passato","avendo","PORTARE","(passato ...ndo) PORTARE","(avendo) portato"
"70","Participio:Presente","... ","PORTARE","(aggetivo) ...  PORTARE","(... ) portante"
"70","Imperativo:Presente","... ","PORTARE","(per favore) ...  PORTARE","(... ) porta"
"71","Indicativo:Presente","io","POTERE","(adesso) io POTERE","(io) posso"
"71","Indicativo:Presente","tu","POTERE","(adesso) tu POTERE","(tu) puoi"
"71","Indicativo:Presente","lui","POTERE","(adesso) lui POTERE","(lui) può"
"71","Indicativo:Presente","noi","POTERE","(adesso) noi POTERE","(noi) possiamo"
"71","Indicativo:Presente","voi","POTERE","(adesso) voi POTERE","(voi) potete"
"71","Indicativo:Presente","loro","POTERE","(adesso) loro POTERE","(loro) possono"
"71","Indicativo:Imperfetto","lui","POTERE","(ieri) lui POTERE","(lui) poteva"
"71","Indicativo:Passato:remoto","io","POTERE","(molto tempo fa) io POTERE","(io) potei/otetti"
"71","Indicativo:Passato:remoto","loro","POTERE","(molto tempo fa) loro POTERE","(loro) poterono/otettero"
"71","Indicativo:Futuro:semplice","noi","POTERE","(domani) noi POTERE","(noi) potremo"
"71","Indicativo:Passato:prossimo","tu","POTERE","(perfetto) tu POTERE","(tu) hai potuto"
"71","Indicativo:Trapassato:prossimo","noi","POTERE","(perchè ieri) noi POTERE","(noi) eravamo potuti"
"71","Congiuntivo:Presente","che io","POTERE","che io POTERE","(che io) possa"
"71","Congiuntivo:Presente","che loro","POTERE","che loro POTERE","(che loro) possano"
"71","Congiuntivo:Passato","che io","POTERE","(perfetto) che io POTERE","(che io) abbia potuto"
"71","Congiuntivo:Passato","che tu","POTERE","(perfetto) che tu POTERE","(che tu) sia potuto"
"71","Condizionale:Presente","io","POTERE","se (presente) io POTERE","se (io) potrei"
"71","Condizionale:Presente","loro","POTERE","se (presente) loro POTERE","se (loro) potrebbero"
"71","Condizionale:Passato","io","POTERE","se (passato) io POTERE","se (io) avrei potuto"
"71","Gerundio:Presente","... ","POTERE","(...ndo) ...  POTERE","(... ) potendo"
"71","Gerundio:Passato","essendo","POTERE","(passato ...ndo) POTERE","(essendo) potute"
"71","Participio:Presente","... ","POTERE","(aggetivo) ...  POTERE","(... ) potente"
"72","Indicativo:Presente","io","PREFERIRE","(adesso) io PREFERIRE","(io) preferisco"
"72","Indicativo:Presente","tu","PREFERIRE","(adesso) tu PREFERIRE","(tu) preferisci"
"72","Indicativo:Presente","lei","PREFERIRE","(adesso) lei PREFERIRE","(lei) preferisce"
"72","Indicativo:Presente","noi","PREFERIRE","(adesso) noi PREFERIRE","(noi) preferiamo"
"72","Indicativo:Presente","voi","PREFERIRE","(adesso) voi PREFERIRE","(voi) preferite"
"72","Indicativo:Presente","loro","PREFERIRE","(adesso) loro PREFERIRE","(loro) preferiscono"
"72","Indicativo:Imperfetto","loro","PREFERIRE","(ieri) loro PREFERIRE","(loro) preferivano"
"72","Indicativo:Passato:remoto","io","PREFERIRE","(molto tempo fa) io PREFERIRE","(io) preferii"
"72","Indicativo:Passato:remoto","tu","PREFERIRE","(molto tempo fa) tu PREFERIRE","(tu) preferisti"
"72","Indicativo:Futuro:semplice","tu","PREFERIRE","(domani) tu PREFERIRE","(tu) preferirai"
"72","Indicativo:Passato:prossimo","tu","PREFERIRE","(perfetto) tu PREFERIRE","(tu) hai preferito"
"72","Indicativo:Trapassato:prossimo","noi","PREFERIRE","(perchè ieri) noi PREFERIRE","(noi) avevamo preferito"
"72","Congiuntivo:Presente","che io","PREFERIRE","che io PREFERIRE","(che io) preferisca"
"72","Congiuntivo:Presente","che loro","PREFERIRE","che loro PREFERIRE","(che loro) preferiscano"
"72","Congiuntivo:Passato","che io","PREFERIRE","(perfetto) che io PREFERIRE","(che io) abbia preferito"
"72","Congiuntivo:Passato","che tu","PREFERIRE","(perfetto) che tu PREFERIRE","(che tu) abbia preferito"
"72","Condizionale:Presente","io","PREFERIRE","se (presente) io PREFERIRE","se (io) preferirei"
"72","Condizionale:Presente","loro","PREFERIRE","se (presente) loro PREFERIRE","se (loro) preferirebbero"
"72","Condizionale:Passato","noi","PREFERIRE","se (passato) noi PREFERIRE","se (noi) avremmo preferito"
"72","Gerundio:Presente","... ","PREFERIRE","(...ndo) ...  PREFERIRE","(... ) preferendo"
"72","Gerundio:Passato","avendo","PREFERIRE","(passato ...ndo) PREFERIRE","(avendo) preferito"
"72","Participio:Presente","... ","PREFERIRE","(aggetivo) ...  PREFERIRE","(... ) preferente"
"72","Imperativo:Presente","... ","PREFERIRE","(per favore) ...  PREFERIRE","(... ) preferisci"
"73","Indicativo:Presente","io","PRENDERE","(adesso) io PRENDERE","(io) prendo"
"73","Indicativo:Presente","tu","PRENDERE","(adesso) tu PRENDERE","(tu) prendi"
"73","Indicativo:Presente","lei","PRENDERE","(adesso) lei PRENDERE","(lei) prende"
"73","Indicativo:Presente","noi","PRENDERE","(adesso) noi PRENDERE","(noi) prendiamo"
"73","Indicativo:Presente","voi","PRENDERE","(adesso) voi PRENDERE","(voi) prendete"
"73","Indicativo:Presente","loro","PRENDERE","(adesso) loro PRENDERE","(loro) prendono"
"73","Indicativo:Imperfetto","tu","PRENDERE","(ieri) tu PRENDERE","(tu) prendevi"
"73","Indicativo:Passato:remoto","io","PRENDERE","(molto tempo fa) io PRENDERE","(io) presi"
"73","Indicativo:Passato:remoto","loro","PRENDERE","(molto tempo fa) loro PRENDERE","(loro) presero"
"73","Indicativo:Futuro:semplice","noi","PRENDERE","(domani) noi PRENDERE","(noi) prenderemo"
"73","Indicativo:Passato:prossimo","voi","PRENDERE","(perfetto) voi PRENDERE","(voi) avete preso"
"73","Indicativo:Trapassato:prossimo","lui","PRENDERE","(perchè ieri) lui PRENDERE","(lui) aveva preso"
"73","Congiuntivo:Presente","che io","PRENDERE","che io PRENDERE","(che io) prenda"
"73","Congiuntivo:Presente","che voi","PRENDERE","che voi PRENDERE","(che voi) prendiate"
"73","Congiuntivo:Passato","che io","PRENDERE","(perfetto) che io PRENDERE","(che io) abbia preso"
"73","Congiuntivo:Passato","che tu","PRENDERE","(perfetto) che tu PRENDERE","(che tu) abbia preso"
"73","Condizionale:Presente","io","PRENDERE","se (presente) io PRENDERE","se (io) prenderei"
"73","Condizionale:Presente","voi","PRENDERE","se (presente) voi PRENDERE","se (voi) prendereste"
"73","Condizionale:Passato","tu","PRENDERE","se (passato) tu PRENDERE","se (tu) avresti preso"
"73","Gerundio:Presente","... ","PRENDERE","(...ndo) ...  PRENDERE","(... ) prendendo"
"73","Gerundio:Passato","avendo","PRENDERE","(passato ...ndo) PRENDERE","(avendo) preso"
"73","Participio:Presente","... ","PRENDERE","(aggetivo) ...  PRENDERE","(... ) prendente"
"73","Imperativo:Presente","... ","PRENDERE","(per favore) ...  PRENDERE","(... ) prendi"
"74","Indicativo:Presente","io","PREOCCUPARSI","(adesso) io PREOCCUPARSI","(io) mi preoccupo"
"74","Indicativo:Presente","tu","PREOCCUPARSI","(adesso) tu PREOCCUPARSI","(tu) ti preoccupi"
"74","Indicativo:Presente","lui","PREOCCUPARSI","(adesso) lui PREOCCUPARSI","(lui) si preoccupa"
"74","Indicativo:Presente","noi","PREOCCUPARSI","(adesso) noi PREOCCUPARSI","(noi) ci preoccupiamo"
"74","Indicativo:Presente","voi","PREOCCUPARSI","(adesso) voi PREOCCUPARSI","(voi) vi preoccupate"
"74","Indicativo:Presente","loro","PREOCCUPARSI","(adesso) loro PREOCCUPARSI","(loro) si preoccupano"
"74","Indicativo:Imperfetto","noi","PREOCCUPARSI","(ieri) noi PREOCCUPARSI","(noi) ci preoccupavamo"
"74","Indicativo:Passato:remoto","io","PREOCCUPARSI","(molto tempo fa) io PREOCCUPARSI","(io) mi preoccupai"
"74","Indicativo:Passato:remoto","lei","PREOCCUPARSI","(molto tempo fa) lei PREOCCUPARSI","(lei) si preoccupò"
"74","Indicativo:Futuro:semplice","io","PREOCCUPARSI","(domani) io PREOCCUPARSI","(io) mi preoccuperò"
"74","Indicativo:Passato:prossimo","io","PREOCCUPARSI","(perfetto) io PREOCCUPARSI","(io) mi sono preoccupato"
"74","Indicativo:Trapassato:prossimo","lei","PREOCCUPARSI","(perchè ieri) lei PREOCCUPARSI","(lei) si era preoccupata"
"74","Congiuntivo:Presente","che io","PREOCCUPARSI","che io PREOCCUPARSI","(che io) mi preoccupi"
"74","Congiuntivo:Presente","che voi","PREOCCUPARSI","che voi PREOCCUPARSI","(che voi) vi preoccupiate"
"74","Congiuntivo:Passato","che io","PREOCCUPARSI","(perfetto) che io PREOCCUPARSI","(che io) mi sia preoccupato"
